signature,github_url,stars,fileID,file_path,param,desc
torchvision.models.resnet18,github.com/dukebw/LOHO,139,9feae81261c4d9bfbc142fa597be3a35,dukebw_LOHO/LOHO/networks/lpips/pretrained_networks.py,pretrained=pretrained,"Demo code for ""LOHO: Latent Optimization of Hairstyles via Orthogonalization""."
torchvision.models.resnet18,github.com/sagizty/Insight,115,9df08a8778ecd8ac79867b1a7e2d7aed,sagizty_Insight/Insight/StarUp/torch4_trainingprocess.py,pretrained=True,
torchvision.models.resnet18;torchvision.models.resnet18,github.com/zhiyuanyou/SAFECount,101,a245b8b212401ffbdc8e665301bfbb2e,zhiyuanyou_SAFECount/SAFECount/models/utils.py,pretrained=False;pretrained=True,[WACV 2023] Few-shot Object Counting with Similarity-Aware Feature Enhancement
torchvision.models.resnet18,github.com/vinid/path_eval,116,bff7c5ff2b41bb4ee96f921ed9d255f9,vinid_path_eval/path_eval/fine_tuning/finetune.py,weights=unknown,Pathology Language and Image Pre-Training (PLIP) is the first vision and language foundation model for Pathology AI. PLIP is a large-scale pre-trained model that can be used to extract visual and language features from pathology images and text description. The model is a fine-tuned version of the original CLIP model.
torchvision.models.resnet18,github.com/cassiePython/cddfm3d,101,1c37eea53b34d5338f9f4fa299d00a70,cassiePython_cddfm3d/cddfm3d/stylegan2/lpips/pretrained_networks.py,pretrained=pretrained,Cross-Domain and Disentangled Face Manipulation with 3D Guidance
torchvision.models.resnet18,github.com/grip-unina/DMimageDetection,139,5cb9b93ab9e599c654db11e3c96ed721,grip-unina_DMimageDetection/DMimageDetection/get_method_here.py,pretrained=True,On the detection of synthetic images generated by diffusion models
torchvision.models.resnet18,github.com/NVlabs/UMR,223,4ba953084e601ab8acaca340e13abd6c,NVlabs_UMR/UMR/nnutils/cub_mesh.py,pretrained=True,Self-supervised Single-view 3D Reconstruction
torchvision.models.resnet18;torchvision.models.resnet18;torchvision.models.resnet18;torchvision.models.resnet18;torchvision.models.resnet18;torchvision.models.resnet18;torchvision.models.resnet18,github.com/aimerykong/predictive-filter-flow,138,d55da28c6927a5bf26793ab5f3605642,aimerykong_predictive-filter-flow/predictive-filter-flow/mgPFF_video/libs/models/pem.py,pretrained=pretrained;pretrained=pretrained;pretrained=pretrained;pretrained=pretrained;pretrained=pretrained;pretrained=pretrained;pretrained=pretrained,Predictive Filter Flow for fully/self-supervised learning on various vision tasks
torchvision.models.resnet18,github.com/zhihou7/BatchFormer,227,568aae5ede84de3e2eef3519b57183be,zhihou7_BatchFormer/BatchFormer/czsl/models/image_extractor.py,pretrained=pretrained,"CVPR2022, BatchFormer: Learning to Explore Sample Relationships for Robust Representation Learning, https://arxiv.org/abs/2203.01522"
torchvision.models.resnet18,github.com/Lotayou/Face-Renovation,277,9212797466dae11eb0031f4d2eccfa04,Lotayou_Face-Renovation/Face-Renovation/metrics_package/PerceptualSimilarity/models/pretrained_networks.py,pretrained=pretrained,"Official repository of the paper ""HiFaceGAN: Face Renovation via Collaborative Suppression and Replenishment""."
torchvision.models.resnet18,github.com/ashawkey/stable-dreamfusion,7150,070c0753b9f71c23c3d0f3c21ff460de,ashawkey_stable-dreamfusion/stable-dreamfusion/ldm/modules/evaluate/evaluate_perceptualsim.py,pretrained=pretrained,Text-to-3D & Image-to-3D & Mesh Exportation with NeRF + Diffusion.
torchvision.models.resnet18,github.com/nileshkulkarni/csm,184,a7f53e4c2083c618a998308814412c8b,nileshkulkarni_csm/csm/csm/nnutils/icn_net.py,pretrained=True,"Code release for ""Canonical Surface Mapping via Geometric Cycle Consistency"""
torchvision.models.resnet.resnet18,github.com/NIRVANALAN/E3DGE,125,50aafdd5174b6bd0ca5b408e6ebe85c5,NIRVANALAN_E3DGE/E3DGE/project/vendor/pifu/lib/model/ConvFilters.py,pretrained=True,[CVPR 2023] E3DGE: An encoder-based 3D StyleGAN inversion framework.
torchvision.models.resnet18,github.com/csjliang/PPR10K,217,2031d2d2f59820145d97b0323a0fffce,csjliang_PPR10K/PPR10K/code_3DLUT/models_x.py,pretrained=True,"Official Implementation and Dataset of  ""PPR10K: A Large-Scale Portrait Photo Retouching Dataset with Human-Region Mask and Group-Level Consistency"", CVPR 2021"
torchvision.models.resnet18,github.com/andrewsonga/Total-Recon,196,8618322551f66951c089fefc879f22f8,andrewsonga_Total-Recon/Total-Recon/nnutils/nerf.py,pretrained=True,[ICCV 2023] Total-Recon: Deformable Scene Reconstruction for Embodied View Synthesis
torchvision.models.resnet18;torchvision.models.resnet18,github.com/aimerykong/predictive-filter-flow,138,1c9b41fe18b4cb5c30df94fd945a1514,aimerykong_predictive-filter-flow/predictive-filter-flow/PFF_image/libs_deblur/models/pixel_embedding_model.py,pretrained=pretrained;pretrained=pretrained,Predictive Filter Flow for fully/self-supervised learning on various vision tasks
torchvision.models.resnet18,github.com/pliang279/MultiBench,366,8fd46c5aa483a44f463e19af7a938441,pliang279_MultiBench/MultiBench/unimodals/common_models.py,pretrained=True,[NeurIPS 2021] Multiscale Benchmarks for Multimodal Representation Learning
torchvision.models.resnet18,github.com/sagizty/Insight,115,02bf35b46a952e0efb75bed6034f2e2b,sagizty_Insight/Insight/StarUp/1 Basic coding/torch_4_training_model.py,pretrained=True,
torchvision.models.resnet18;torchvision.models.resnet18,github.com/ygtxr1997/CelebBasis,200,daa1cb23e26950aad9bc9fb4b6b98e2d,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/train_gssl.py,pretrained=unknown;pretrained=unknown,Official Implementation of 'Inserting Anybody in Diffusion Models via Celeb Basis'
torchvision.models.resnet18,github.com/limacv/Deblur-NeRF,210,00be5872f77af97382f46777961cce82,limacv_Deblur-NeRF/Deblur-NeRF/lpips/pretrained_networks.py,pretrained=pretrained,
torchvision.models.resnet18,github.com/ygtxr1997/CelebBasis,200,f137df43c730ea88d7d1df0efd821121,ygtxr1997_CelebBasis/CelebBasis/evaluation/face_align/PIPNet/lib/train.py,pretrained=unknown,Official Implementation of 'Inserting Anybody in Diffusion Models via Celeb Basis'
torchvision.models.resnet18,github.com/zhihou7/BatchFormer,227,b56b014c63b67629dc13621288631a51,zhihou7_BatchFormer/BatchFormer/domain_generalization/swad/domainbed/networks.py,pretrained=hparams,"CVPR2022, BatchFormer: Learning to Explore Sample Relationships for Robust Representation Learning, https://arxiv.org/abs/2203.01522"
torchvision.models.resnet18,github.com/cap-ntu/Video-to-Retail-Platform,138,12ab6b86daa2a3783eef82a47fb51932,cap-ntu_Video-to-Retail-Platform/Video-to-Retail-Platform/hysia/models/object/pretrained_imagenet.py,pretrained=True,"An intelligent multimodal-learning based system for video, product and ads analysis. Based on the system, people can build a lot of downstream applications such as product recommendation, video retrieval, etc."
torchvision.models.resnet18,github.com/ZhengyiLuo/UniversalHumanoidControl,119,72998f704d26ad3b01c2ed18a15666e0,ZhengyiLuo_UniversalHumanoidControl/UniversalHumanoidControl/uhc/khrylib/models/resnet.py,pretrained=True,Official Implementation of the Universal Humanoid Controller in Mujoco. Supports Kinpoly (NeurIPS 2021) and EmbodiedPose (NeurIPS 2022). 
torchvision.models.resnet18;torchvision.models.resnet18,github.com/JinghuiZhou/awesome_face_antispoofing,275,e02f80c15754dce877ed791a64bc3d9a,JinghuiZhou_awesome_face_antispoofing/awesome_face_antispoofing/models/BasicModule.py,pretrained=True;pretrained=True,Single Shot Face Anti-spoofing.
torchvision.models.resnet18,github.com/OFA-Sys/DAFlow,114,4a7a51c0825214a3d02817fc87bcf918,OFA-Sys_DAFlow/DAFlow/utils/lpips/pretrained_networks.py,pretrained=pretrained,
torchvision.models.resnet18,github.com/ZhengyiLuo/MEVA,102,bbaada3bcd9221a76d3b551b5b01e127,ZhengyiLuo_MEVA/MEVA/meva/khrylib/models/resnet.py,pretrained=True,"Official implementation of ACCV 2020 paper ""3D Human Motion Estimation via Motion Compression and Refinement"" (Identical repo to https://github.com/KlabCMU/MEVA, will be kept in sync)"
torchvision.models.resnet18,github.com/ashual/scene_generation,180,1501d8b4d3e9f4505d570b21b7743454,ashual_scene_generation/scene_generation/scripts/train_accuracy_net.py,pretrained=weights,A PyTorch implementation of the paper: Specifying Object Attributes and Relations in Interactive Scene Generation
torchvision.models.resnet18,github.com/chungyiweng/humannerf,734,8b20a41ad13cc04681457b0b3086bc9b,chungyiweng_humannerf/humannerf/third_parties/lpips/pretrained_networks.py,pretrained=pretrained,HumanNeRF turns a monocular video of moving people into a 360 free-viewpoint video.
torchvision.models.resnet18,github.com/pliang279/MultiBench,366,ba5d285f12f19966cf3521d4a916e999,pliang279_MultiBench/MultiBench/special/kinetics_video_unimodal.py,pretrained=True,[NeurIPS 2021] Multiscale Benchmarks for Multimodal Representation Learning
torchvision.models.resnet18,github.com/tum-vision/tandem,857,5fcb9116fa91b8ffa4ef4888f0c0056f,tum-vision_tandem/tandem/cva_mvsnet/models/module.py,"pretrained=pretrained,progress=progress",[CoRL 21'] TANDEM: Tracking and Dense Mapping in Real-time using Deep Multi-view Stereo
torchvision.models.wide_resnet50_2,github.com/universome/alis,224,6a8baacdc1c973f4690eeb47ce658d2c,universome_alis/alis/scripts/measure_classifier_score.py,pretrained=True,[ICCV 2021] Aligning Latent and Image Spaces to Connect the Unconnectable
torchvision.models.squeezenet1_1,github.com/lkeab/gsnet,125,5afce3dc5017c8afe440e7f920c77c66,lkeab_gsnet/gsnet/reference_code/GSNet-release/pytorch_toolbelt/modules/encoders.py,pretrained=pretrained,"Official code of ECCV 2020 paper ""GSNet: Joint Vehicle Pose and Shape Reconstruction with Geometrical and Scene-aware Supervision"". GSNet performs joint vehicle pose estimation and vehicle shape reconstruction with single RGB image as input."
torchvision.models.squeezenet1_1,github.com/longcw/MOTDT,527,66f038dce97cfb4e5cca7a6e26d3a5b7,longcw_MOTDT/MOTDT/models/backbone/sqeezenet.py,pretrained=pretrained,Real-time Multiple People Tracking with Deeply Learned Candidate Selection and Person Re-identification
torchvision.models.squeezenet1_1,github.com/JinghuiZhou/awesome_face_antispoofing,275,e02f80c15754dce877ed791a64bc3d9a,JinghuiZhou_awesome_face_antispoofing/awesome_face_antispoofing/models/BasicModule.py,pretrained=True,Single Shot Face Anti-spoofing.
torchvision.models.squeezenet1_0,github.com/marcalcarazf/realtime-2D-to-3D-faces,108,d0218ebc7fd9df2b422c2ea0c9822f95,marcalcarazf_realtime-2D-to-3D-faces/realtime-2D-to-3D-faces/Train_Model/TrainModel.py,pretrained=use_pretrained,Reconstructing real-time 3D faces from 2D images using deep learning.
torchvision.models.squeezenet1_0,github.com/JinghuiZhou/awesome_face_antispoofing,275,e02f80c15754dce877ed791a64bc3d9a,JinghuiZhou_awesome_face_antispoofing/awesome_face_antispoofing/models/BasicModule.py,pretrained=True,Single Shot Face Anti-spoofing.
torchvision.models.vgg16,github.com/vinthony/deep-blind-watermark-removal,185,5fa5ab924af1b639bca7c178c5d59bd0,vinthony_deep-blind-watermark-removal/deep-blind-watermark-removal/scripts/utils/losses.py,pretrained=True,[AAAI 2021] Split then Refine: Stacked Attention-guided ResUNets for Blind Single Image Visible Watermark Removal
torchvision.models.vgg16;torchvision.models.vgg16,github.com/arunmallya/piggyback,178,694aa9957c5c390cf0fa2170c4c751e6,arunmallya_piggyback/piggyback/src/networks.py,pretrained=True;pretrained=True,Code for Piggyback: Adapting a Single Network to Multiple Tasks by Learning to Mask Weights
torchvision.models.vgg16,github.com/Taeu/Style-Your-Hair,229,836a78e01033ef26ebdd027f563fe781,Taeu_Style-Your-Hair/Style-Your-Hair/losses/style/vgg_activations.py,pretrained=True,"Official Pytorch implementation of ""Style Your Hair: Latent Optimization for Pose-Invariant Hairstyle Transfer via Local-Style-Aware Hair Alignment (ECCV 2022)"""
torchvision.models.vgg16,github.com/ZPdesu/Barbershop,1195,fda810f17fcf0619fbd356494b1a36eb,ZPdesu_Barbershop/Barbershop/losses/style/vgg_activations.py,pretrained=True,Barbershop: GAN-based Image Compositing using Segmentation Masks (SIGGRAPH Asia 2021)
torchvision.models.vgg16;torchvision.models.vgg16,github.com/yuliangguo/Pytorch_Generalized_3D_Lane_Detection,278,745855c94425bc777133479737f27b26,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D.py,;pretrained=True,"PyTorch implementation of 'Gen-LaneNet: a generalized and scalable approach for 3D lane detection', ECCV 2020"
torchvision.models.vgg16,github.com/amanchadha/iSeeBetter,345,303bc661ea5f36ecc01f0f75c93ae5c1,amanchadha_iSeeBetter/iSeeBetter/rbpn.py,pretrained=True,"iSeeBetter: Spatio-Temporal Video Super Resolution using Recurrent-Generative Back-Projection Networks | Python3 | PyTorch | GANs | CNNs | ResNets | RNNs | Published in Springer Journal of Computational Visual Media, September 2020, Tsinghua University Press"
torchvision.models.vgg16,github.com/woozzu/dong_iccv_2017,146,6580e5eff0257531476d43440bbf04d2,woozzu_dong_iccv_2017/dong_iccv_2017/model.py,pretrained=True,"A PyTorch implementation of the paper ""Semantic Image Synthesis via Adversarial Learning"" in ICCV 2017"
torchvision.models.vgg16,github.com/cross-domain-compositing/cross-domain-compositing,167,6d23fc51a48ae55251e430e81400599e,cross-domain-compositing_cross-domain-compositing/cross-domain-compositing/SVR/models/CamNet.py,pretrained=True,
torchvision.models.vgg16,github.com/cvg/limap,584,c293c99ba239a6ba2a2b236d336fdd8d,cvg_limap/limap/limap/features/models/s2dnet.py,pretrained=unknown,A toolbox for mapping and localization with line features.
torchvision.models.vgg16;torchvision.models.vgg16,github.com/yuliangguo/Pytorch_Generalized_3D_Lane_Detection,278,28d17ea9f188461038318652aea1bf18,yuliangguo_Pytorch_Generalized_3D_Lane_Detection/Pytorch_Generalized_3D_Lane_Detection/networks/LaneNet3D_ext.py,;pretrained=True,"PyTorch implementation of 'Gen-LaneNet: a generalized and scalable approach for 3D lane detection', ECCV 2020"
torchvision.models.vgg.vgg16,github.com/FudanVI/FudanOCR,270,9166ebc92cca773fc9f5a63fccc5ec5c,FudanVI_FudanOCR/FudanOCR/scene-text-telescope/loss/percptual_loss.py,pretrained=True,A toolbox of scene text super-resolution and recognition
torchvision.models.vgg.vgg16,github.com/Seokju-Cho/Volumetric-Aggregation-Transformer,139,6b27e88533d22c0c63c6923cc70e5829,Seokju-Cho_Volumetric-Aggregation-Transformer/Volumetric-Aggregation-Transformer/model/vat.py,pretrained=True,Official Implementation of VAT
torchvision.models.vgg16,github.com/VisDrone/DroneCrowd,128,b0a98e8f405aecaa27cb9f4c83182a89,VisDrone_DroneCrowd/DroneCrowd/STANet/stanet.py,pretrained=True,"Drone-based Joint Density Map Estimation, Localization and Tracking with Space-Time Multi-Scale Attention Network"
torchvision.models.vgg.vgg16,github.com/amanchadha/iSeeBetter,345,238087b6edad4067e3ed94b320b57663,amanchadha_iSeeBetter/iSeeBetter/SRGAN/loss.py,pretrained=True,"iSeeBetter: Spatio-Temporal Video Super Resolution using Recurrent-Generative Back-Projection Networks | Python3 | PyTorch | GANs | CNNs | ResNets | RNNs | Published in Springer Journal of Computational Visual Media, September 2020, Tsinghua University Press"
torchvision.models.vgg16,github.com/lucidrains/muse-maskgit-pytorch,733,8c14c97350fe95e89280630241e4ec72,lucidrains_muse-maskgit-pytorch/muse-maskgit-pytorch/muse_maskgit_pytorch/vqgan_vae.py,pretrained=True,"Implementation of Muse: Text-to-Image Generation via Masked Generative Transformers, in Pytorch"
torchvision.models.vgg16,github.com/dukebw/LOHO,139,2810c397157ac60c7342ed8e797f1721,dukebw_LOHO/LOHO/networks/vgg_activations.py,pretrained=True,"Demo code for ""LOHO: Latent Optimization of Hairstyles via Orthogonalization""."
torchvision.models.vgg16,github.com/zhihou7/BatchFormer,227,568aae5ede84de3e2eef3519b57183be,zhihou7_BatchFormer/BatchFormer/czsl/models/image_extractor.py,pretrained=pretrained,"CVPR2022, BatchFormer: Learning to Explore Sample Relationships for Robust Representation Learning, https://arxiv.org/abs/2203.01522"
torchvision.models.vgg.vgg16;torchvision.models.vgg.vgg16;torchvision.models.vgg.vgg16;torchvision.models.vgg.vgg16,github.com/yiyang7/Super_Resolution_with_CNNs_and_GANs,250,069bbef4d88c398d91a304dde524b192,yiyang7_Super_Resolution_with_CNNs_and_GANs/Super_Resolution_with_CNNs_and_GANs/loss.py,pretrained=True;pretrained=True;pretrained=True;pretrained=True,"Image Super-Resolution Using SRCNN, DRRN, SRGAN, CGAN in Pytorch"
torchvision.models.vgg16,github.com/nileshkulkarni/csm,184,a7f53e4c2083c618a998308814412c8b,nileshkulkarni_csm/csm/csm/nnutils/icn_net.py,pretrained=True,"Code release for ""Canonical Surface Mapping via Geometric Cycle Consistency"""
torchvision.models.vgg16,github.com/sagizty/Insight,115,39df205a118b28d639d5d1b888bc4138,sagizty_Insight/Insight/ZTY_Torch/torch_7_grad_CAM.py,pretrained=pretrain,
torchvision.models.vgg.vgg16,github.com/leftthomas/SRGAN,1031,ad1db2f685b84c62327dd6b0918cde76,leftthomas_SRGAN/SRGAN/loss.py,pretrained=True,"A PyTorch implementation of SRGAN based on CVPR 2017 paper ""Photo-Realistic Single Image Super-Resolution Using a Generative Adversarial Network"""
torchvision.models.vgg16,github.com/yu45020/Text_Segmentation_Image_Inpainting,209,359101b2fcefc83e418f3f504cf1184e,yu45020_Text_Segmentation_Image_Inpainting/Text_Segmentation_Image_Inpainting/loss.py,pretrained=pretrained,
torchvision.models.vgg16,github.com/acht7111020/DSMAP,108,0bb7ecd6db13a69ac5216c1dd157f94e,acht7111020_DSMAP/DSMAP/trainer.py,pretrained=True,[ECCV 2020] Domain-Specific Mappings for Generative Adversarial Style Transfer
torchvision.models.vgg16,github.com/VisDrone/DroneCrowd,128,d63efe1b9b18e9e26f24066b823a5b41,VisDrone_DroneCrowd/DroneCrowd/STNNet/stnmodel.py,pretrained=True,"Drone-based Joint Density Map Estimation, Localization and Tracking with Space-Time Multi-Scale Attention Network"
torchvision.models.vgg16,github.com/tding1/CDFI,106,973e86db0d1db908a7a01e3d43a4b85b,tding1_CDFI/CDFI/loss.py,pretrained=True,[CVPR 2021] CDFI: Compression-Driven Network Design for Frame Interpolation
torchvision.models.vgg16,github.com/andrewsonga/Total-Recon,196,00a6ecf9516757122b1230c70323d83e,andrewsonga_Total-Recon/Total-Recon/third_party/vcnplus/models/feature_extraction.py,pretrained=True,[ICCV 2023] Total-Recon: Deformable Scene Reconstruction for Embodied View Synthesis
torchvision.models.vgg.vgg16;torchvision.models.vgg.vgg16,github.com/valeoai/LOST,219,d2840a3bc448faeba9e2196f20608b4b,valeoai_LOST/LOST/networks.py,pretrained=True;pretrained=False,Pytorch implementation of LOST unsupervised object discovery method  
torchvision.models.resnet152,github.com/ZPdesu/Barbershop,1195,52d59fa2d50c115f588f1f86448dbea8,ZPdesu_Barbershop/Barbershop/losses/masked_lpips/pretrained_networks.py,pretrained=pretrained,Barbershop: GAN-based Image Compositing using Segmentation Masks (SIGGRAPH Asia 2021)
torchvision.models.resnet152,github.com/NVlabs/UMR,223,f103048c981f642d0890a757ac5af57b,NVlabs_UMR/UMR/external/PerceptualSimilarity/models/pretrained_networks.py,pretrained=pretrained,Self-supervised Single-view 3D Reconstruction
torchvision.models.resnet152,github.com/neptune-ai/open-solution-mapping-challenge,365,99732d4b2d04efd67a1580479339f88d,neptune-ai_open-solution-mapping-challenge/open-solution-mapping-challenge/src/unet_models.py,pretrained=pretrained,Open solution to the Mapping Challenge :earth_americas:
torchvision.models.resnet152,github.com/Taeu/Style-Your-Hair,229,34f4470d7dba5161b9c7f89fca2c1995,Taeu_Style-Your-Hair/Style-Your-Hair/losses/lpips/pretrained_networks.py,pretrained=pretrained,"Official Pytorch implementation of ""Style Your Hair: Latent Optimization for Pose-Invariant Hairstyle Transfer via Local-Style-Aware Hair Alignment (ECCV 2022)"""
torchvision.models.resnet152,github.com/prabhuomkar/iris,137,795faefdbcbdebf2583f32debde64b76,prabhuomkar_iris/iris/ml/things/resnet.py,pretrained=True,Open Source Photos Platform Powered by PyTorch
torchvision.models.resnet152;torchvision.models.resnet152,github.com/yuxiangsun/RTFNet,140,453197be7c279133839c9d9341ef3ab7,yuxiangsun_RTFNet/RTFNet/model/RTFNet.py,pretrained=True;pretrained=True,RGB-Thermal Fusion Network for Semantic Segmentation of Urban Scenes
torchvision.models.resnet152,github.com/geekyutao/Inpaint-Anything,4472,cf2096c38e9fbf093bfa81478f4e2a29,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/saicinpainting/evaluation/losses/lpips.py,pretrained=pretrained,Inpaint anything using Segment Anything and inpainting models.
torchvision.models.resnet152,github.com/yhjo09/ciplab-NTIRE-2020,106,4872429fcf9cbc5fd975187d3076349b,yhjo09_ciplab-NTIRE-2020/ciplab-NTIRE-2020/LPIPS/models/pretrained_networks.py,pretrained=pretrained,
torchvision.models.resnet152,github.com/yiranran/Unpaired-Portrait-Drawing,185,d29aa44a894394e5c96f3f2fd296bf68,yiranran_Unpaired-Portrait-Drawing/Unpaired-Portrait-Drawing/models/pretrained_networks.py,pretrained=pretrained,Code for Unpaired Portrait Drawing Generation via Asymmetric Cycle Mapping (CVPR 2020)
torchvision.models.resnet152,github.com/Taeu/Style-Your-Hair,229,cb344bdd4987d69e9656eb18e57df6f6,Taeu_Style-Your-Hair/Style-Your-Hair/losses/masked_lpips/pretrained_networks.py,pretrained=pretrained,"Official Pytorch implementation of ""Style Your Hair: Latent Optimization for Pose-Invariant Hairstyle Transfer via Local-Style-Aware Hair Alignment (ECCV 2022)"""
torchvision.models.resnet152,github.com/ZPdesu/Barbershop,1195,c09048d229d13a18aac77fffa9e5455d,ZPdesu_Barbershop/Barbershop/losses/lpips/pretrained_networks.py,pretrained=pretrained,Barbershop: GAN-based Image Compositing using Segmentation Masks (SIGGRAPH Asia 2021)
torchvision.models.resnet152,github.com/geekyutao/Inpaint-Anything,4472,6cab1cfcc8f423b47f6c3e599babe9a1,geekyutao_Inpaint-Anything/Inpaint-Anything/lama/bin/saicinpainting/evaluation/losses/lpips.py,pretrained=pretrained,Inpaint anything using Segment Anything and inpainting models.
torchvision.models.resnet152,github.com/williamyang1991/StyleGANEX,413,df88a90b1b3645c2c8479ca98f4487e1,williamyang1991_StyleGANEX/StyleGANEX/models/stylegan2/lpips/pretrained_networks.py,pretrained=pretrained,[ICCV 2023] StyleGANEX: StyleGAN-Based Manipulation Beyond Cropped Aligned Faces
torchvision.models.resnet152,github.com/marcalcarazf/realtime-2D-to-3D-faces,108,d0218ebc7fd9df2b422c2ea0c9822f95,marcalcarazf_realtime-2D-to-3D-faces/realtime-2D-to-3D-faces/Train_Model/TrainModel.py,pretrained=use_pretrained,Reconstructing real-time 3D faces from 2D images using deep learning.
torchvision.models.resnet152;torchvision.models.resnet152,github.com/jayleicn/TVRetrieval,142,4bc4390d79f3e6b0c0db0248dd4aac69,jayleicn_TVRetrieval/TVRetrieval/utils/video_feature/extract_image_features.py,pretrained=True;pretrained=True,[ECCV 2020] PyTorch code for XML on TVRetrieval dataset - TVR: A Large-Scale Dataset for Video-Subtitle Moment Retrieval
torchvision.models.resnet152,github.com/andrewsonga/Total-Recon,196,04b224c14978ed0c532b2c278ba624a8,andrewsonga_Total-Recon/Total-Recon/scripts/visualize/lpips_models/pretrained_networks.py,pretrained=pretrained,[ICCV 2023] Total-Recon: Deformable Scene Reconstruction for Embodied View Synthesis
torchvision.models.resnet152,github.com/YudeWang/deeplabv3plus-pytorch,614,b0665676cd6c147e719422cd95843634,YudeWang_deeplabv3plus-pytorch/deeplabv3plus-pytorch/lib/net/resnet.py,pretrained=pretrained,Here is a pytorch implementation of deeplabv3+ supporting ResNet(79.155%) and Xception(79.945%). Multi-scale & flip test and COCO dataset interface has been finished.
torchvision.models.resnet152,github.com/dukebw/LOHO,139,9feae81261c4d9bfbc142fa597be3a35,dukebw_LOHO/LOHO/networks/lpips/pretrained_networks.py,pretrained=pretrained,"Demo code for ""LOHO: Latent Optimization of Hairstyles via Orthogonalization""."
torchvision.models.resnet152,github.com/yufengm/Adaptive,104,c3eb8309fe6264753e2a47a866a68c25,yufengm_Adaptive/Adaptive/adaptive.py,pretrained=True,Pytorch Implementation of Knowing When to Look: Adaptive Attention via A Visual Sentinel for Image Captioning
torchvision.models.resnet152,github.com/declare-lab/RECCON,153,8eb8f2d5a9929af54045bfbbd901c118,declare-lab_RECCON/RECCON/simpletransformers/classification/classification_utils.py,pretrained=True,This repository contains the dataset and the PyTorch implementations of the models from the paper Recognizing Emotion Cause in Conversations.
torchvision.models.resnet152,github.com/marcalcarazf/realtime-2D-to-3D-faces,108,507f58def765e6714b1a042bcbcd0cad,marcalcarazf_realtime-2D-to-3D-faces/realtime-2D-to-3D-faces/Use_Model/UseModelExample.py,pretrained=True,Reconstructing real-time 3D faces from 2D images using deep learning.
torchvision.models.resnet152,github.com/cassiePython/cddfm3d,101,1c37eea53b34d5338f9f4fa299d00a70,cassiePython_cddfm3d/cddfm3d/stylegan2/lpips/pretrained_networks.py,pretrained=pretrained,Cross-Domain and Disentangled Face Manipulation with 3D Guidance
torchvision.models.resnet152,github.com/zhihou7/BatchFormer,227,568aae5ede84de3e2eef3519b57183be,zhihou7_BatchFormer/BatchFormer/czsl/models/image_extractor.py,pretrained=pretrained,"CVPR2022, BatchFormer: Learning to Explore Sample Relationships for Robust Representation Learning, https://arxiv.org/abs/2203.01522"
torchvision.models.resnet152,github.com/Lotayou/Face-Renovation,277,9212797466dae11eb0031f4d2eccfa04,Lotayou_Face-Renovation/Face-Renovation/metrics_package/PerceptualSimilarity/models/pretrained_networks.py,pretrained=pretrained,"Official repository of the paper ""HiFaceGAN: Face Renovation via Collaborative Suppression and Replenishment""."
torchvision.models.resnet152,github.com/ashawkey/stable-dreamfusion,7150,070c0753b9f71c23c3d0f3c21ff460de,ashawkey_stable-dreamfusion/stable-dreamfusion/ldm/modules/evaluate/evaluate_perceptualsim.py,pretrained=pretrained,Text-to-3D & Image-to-3D & Mesh Exportation with NeRF + Diffusion.
torchvision.models.resnet152,github.com/ming71/DAL,218,1a8f3ad2e164b184e04f3cb38b80444d,ming71_DAL/DAL/models/model.py,pretrained=True,"[AAAI 2021] Official  implementation of ""Dynamic Anchor Learning for Arbitrary-Oriented Object Detection""."
torchvision.models.resnet152,github.com/limacv/Deblur-NeRF,210,00be5872f77af97382f46777961cce82,limacv_Deblur-NeRF/Deblur-NeRF/lpips/pretrained_networks.py,pretrained=pretrained,
torchvision.models.resnet152,github.com/OFA-Sys/DAFlow,114,4a7a51c0825214a3d02817fc87bcf918,OFA-Sys_DAFlow/DAFlow/utils/lpips/pretrained_networks.py,pretrained=pretrained,
torchvision.models.resnet152,github.com/ashual/scene_generation,180,1501d8b4d3e9f4505d570b21b7743454,ashual_scene_generation/scene_generation/scripts/train_accuracy_net.py,pretrained=weights,A PyTorch implementation of the paper: Specifying Object Attributes and Relations in Interactive Scene Generation
torchvision.models.resnet152,github.com/chungyiweng/humannerf,734,8b20a41ad13cc04681457b0b3086bc9b,chungyiweng_humannerf/humannerf/third_parties/lpips/pretrained_networks.py,pretrained=pretrained,HumanNeRF turns a monocular video of moving people into a 360 free-viewpoint video.
torchvision.models.resnet152,github.com/hendrycks/imagenet-r,225,a8a71aa65210235bc2ab71f07fddfcb9,hendrycks_imagenet-r/imagenet-r/deepfashion_remix/validate.py,pretrained=True,ImageNet-R(endition) and DeepAugment (ICCV 2021)
torchvision.models.segmentation.lraspp_mobilenet_v3_large,github.com/arpitbansal297/Universal-Guided-Diffusion,362,96b4e1c00c2fc90f792b9db8d55f6c6b,arpitbansal297_Universal-Guided-Diffusion/Universal-Guided-Diffusion/stable-diffusion-guided/scripts/segmentation.py,weights=weights,
